annee;diplome;numero_de_l_etablissement;etablissement;code_de_l_academie;academie;code_du_domaine;domaine;code_de_la_discipline;discipline;situation;remarque;nombre_de_reponses;taux_de_reponse;poids_de_la_discipline;taux_d_insertion;emplois_cadre_ou_professions_intermediaires;emplois_stables;emplois_a_temps_plein;salaire_net_median_des_emplois_a_temps_plein;salaire_brut_annuel_estime;de_diplomes_boursiers;taux_de_chomage_regional;salaire_net_mensuel_median_regional;emplois_cadre;emplois_exterieurs_a_la_region_de_l_universite;femmes;salaire_net_mensuel_regional_1er_quartile;salaire_net_mensuel_regional_3eme_quartile;cle_ETAB;cle_DISC
2013;LICENCE PRO;0440984F;Nantes;A17;Nantes;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;32;77;9;94;ns;ns;ns;ns;;20;8.8;1760;ns;ns;62;1430;2070;Nantes_18;disc17_18
2013;LICENCE PRO;0450855K;Orléans;A18;Orléans-Tours;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;5;88;2;ns;ns;ns;ns;ns;;21;9.6;1820;ns;ns;ns;1490;2160;Orléans_18;disc02_18
2013;LICENCE PRO;0450855K;Orléans;A18;Orléans-Tours;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;;7;42;3;ns;ns;ns;ns;ns;;21;9.6;1820;ns;ns;ns;1490;2160;Orléans_18;disc03_18
2013;LICENCE PRO;0450855K;Orléans;A18;Orléans-Tours;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;11;52;5;ns;ns;ns;ns;ns;;21;9.6;1820;ns;ns;ns;1490;2160;Orléans_30;disc10_30
2013;LICENCE PRO;0450855K;Orléans;A18;Orléans-Tours;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;4;57;2;ns;ns;ns;ns;ns;;21;9.6;1820;ns;ns;ns;1490;2160;Orléans_30;disc11_30
2013;LICENCE PRO;0450855K;Orléans;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;13;68;5;ns;ns;ns;ns;ns;;21;9.6;1820;ns;ns;ns;1490;2160;Orléans_30;disc14_30
2013;LICENCE PRO;0490970N;Angers;A17;Nantes;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;218;67;51;90;60;67;95;1430;22300;25;8.8;1760;8;58;67;1430;2070;Angers_18;disc01_18
2013;LICENCE PRO;0490970N;Angers;A17;Nantes;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;218;67;51;88;66;83;96;1500;23400;25;8.8;1760;16;58;67;1430;2070;Angers_30;disc01_30
2013;LICENCE PRO;0490970N;Angers;A17;Nantes;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;43;72;10;93;55;72;84;ns;;25;8.8;1760;7;62;66;1430;2070;Angers_30;disc07_30
2013;LICENCE PRO;0490970N;Angers;A17;Nantes;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;74;68;17;96;77;57;99;1490;23300;25;8.8;1760;5;34;30;1430;2070;Angers_18;disc15_18
2013;LICENCE PRO;0511296G;Reims - Champagne Ardenne;A19;Reims;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;115;57;41;93;42;81;97;1560;24300;23;10.1;1820;7;34;62;1490;2150;Reims - Champagne Ardenne_30;disc01_30
2013;LICENCE PRO;0511296G;Reims - Champagne Ardenne;A19;Reims;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;;21;63;8;ns;ns;ns;ns;ns;;23;10.1;1820;ns;ns;ns;1490;2150;Reims - Champagne Ardenne_18;disc03_18
2013;LICENCE PRO;0511296G;Reims - Champagne Ardenne;A19;Reims;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;21;63;8;ns;ns;ns;ns;ns;;23;10.1;1820;ns;ns;ns;1490;2150;Reims - Champagne Ardenne_30;disc03_30
2013;LICENCE PRO;0511296G;Reims - Champagne Ardenne;A19;Reims;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;29;65;9;ns;ns;ns;ns;ns;;23;10.1;1820;ns;ns;ns;1490;2150;Reims - Champagne Ardenne_18;disc10_18
2013;LICENCE PRO;0511296G;Reims - Champagne Ardenne;A19;Reims;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;34;81;9;88;ns;ns;ns;ns;;23;10.1;1820;ns;46;47;1490;2150;Reims - Champagne Ardenne_18;disc13_18
2013;LICENCE PRO;0511296G;Reims - Champagne Ardenne;A19;Reims;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;34;81;9;91;ns;55;94;ns;;23;10.1;1820;ns;46;47;1490;2150;Reims - Champagne Ardenne_30;disc13_30
2013;LICENCE PRO;0511296G;Reims - Champagne Ardenne;A19;Reims;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;92;70;26;87;87;81;100;ns;;23;10.1;1820;12;41;19;1490;2150;Reims - Champagne Ardenne_30;disc15_30
2013;LICENCE PRO;0542493S;Lorraine;A12;Nancy-Metz;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;317;66;37;95;42;83;97;1670;26000;24;10.1;1780;8;28;59;1430;2100;Lorraine_30;disc01_30
2013;LICENCE PRO;0542493S;Lorraine;A12;Nancy-Metz;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;20;74;2;ns;ns;ns;ns;ns;;24;10.1;1780;ns;ns;ns;1430;2100;Lorraine_18;disc06_18
2013;LICENCE PRO;0542493S;Lorraine;A12;Nancy-Metz;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;6;86;1;ns;ns;ns;ns;ns;;24;10.1;1780;ns;ns;ns;1430;2100;Lorraine_18;disc17_18
2013;LICENCE PRO;0561718N;Bretagne-Sud;A14;Rennes;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;10;67;5;ns;ns;ns;ns;ns;;23;8.8;1730;ns;ns;ns;1390;2050;Bretagne-Sud_30;disc06_30
2013;LICENCE PRO;0561718N;Bretagne-Sud;A14;Rennes;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;46;85;20;91;86;79;95;1680;26100;23;8.8;1730;47;76;34;1390;2050;Bretagne-Sud_18;disc16_18
2013;LICENCE PRO;0060931E;Nice - Sophia-Antipolis;A23;Nice;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;;14;70;6;ns;ns;ns;ns;ns;;21;11.4;1840;ns;ns;ns;1430;2210;Nice - Sophia-Antipolis_18;disc05_18
2013;LICENCE PRO;0060931E;Nice - Sophia-Antipolis;A23;Nice;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;8;77;3;ns;ns;ns;ns;ns;;21;11.4;1840;ns;ns;ns;1430;2210;Nice - Sophia-Antipolis_30;disc06_30
2013;LICENCE PRO;0101060Y;Université de technologie de Troyes;A19;Reims;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;6;50;;ns;ns;ns;ns;ns;;0;10.1;1820;ns;ns;ns;1490;2150;Université de technologie de Troyes_18;disc12_18
2013;LICENCE PRO;0101060Y;Université de technologie de Troyes;A19;Reims;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;6;50;;ns;ns;ns;ns;ns;;0;10.1;1820;ns;ns;ns;1490;2150;Université de technologie de Troyes_18;disc15_18
2013;LICENCE PRO;0134009M;Aix-Marseille;A02;Aix-Marseille;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;136;64;31;87;42;75;97;1560;24300;19;11.4;1840;10;22;69;1430;2210;Aix-Marseille_30;disc01_30
2013;LICENCE PRO;0134009M;Aix-Marseille;A02;Aix-Marseille;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;31;57;7;94;33;77;93;ns;;19;11.4;1840;6;ns;67;1430;2210;Aix-Marseille_18;disc02_18
2013;LICENCE PRO;0134009M;Aix-Marseille;A02;Aix-Marseille;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;85;72;17;90;66;67;95;1380;21600;19;11.4;1840;17;53;49;1430;2210;Aix-Marseille_18;disc07_18
2013;LICENCE PRO;0134009M;Aix-Marseille;A02;Aix-Marseille;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;85;72;17;92;60;83;96;1500;23400;19;11.4;1840;15;53;49;1430;2210;Aix-Marseille_30;disc07_30
2013;LICENCE PRO;0134009M;Aix-Marseille;A02;Aix-Marseille;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;40;69;8;93;59;84;97;1370;21400;19;11.4;1840;18;58;45;1430;2210;Aix-Marseille_30;disc10_30
2013;LICENCE PRO;0134009M;Aix-Marseille;A02;Aix-Marseille;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;259;76;49;92;80;64;94;1580;24700;19;11.4;1840;10;26;24;1430;2210;Aix-Marseille_18;disc12_18
2013;LICENCE PRO;0134009M;Aix-Marseille;A02;Aix-Marseille;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;259;76;49;92;85;82;96;1630;25400;19;11.4;1840;14;26;24;1430;2210;Aix-Marseille_30;disc12_30
2013;LICENCE PRO;0134009M;Aix-Marseille;A02;Aix-Marseille;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;6;86;1;ns;ns;ns;ns;ns;;19;11.4;1840;ns;ns;ns;1430;2210;Aix-Marseille_18;disc13_18
2013;LICENCE PRO;0134009M;Aix-Marseille;A02;Aix-Marseille;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;6;86;1;ns;ns;ns;ns;ns;;19;11.4;1840;ns;ns;ns;1430;2210;Aix-Marseille_30;disc13_30
2013;LICENCE PRO;0134009M;Aix-Marseille;A02;Aix-Marseille;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;40;78;8;81;65;67;97;ns;;19;11.4;1840;10;34;68;1430;2210;Aix-Marseille_18;disc14_18
2013;LICENCE PRO;0134009M;Aix-Marseille;A02;Aix-Marseille;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;17;63;4;ns;ns;ns;ns;ns;;19;11.4;1840;ns;ns;ns;1430;2210;Aix-Marseille_18;disc17_18
2013;LICENCE PRO;0141408E;Caen - Basse-Normandie;A05;Caen;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;4;67;1;ns;ns;ns;ns;ns;;40;10.2;1770;ns;ns;ns;1440;2090;Caen - Basse-Normandie_18;disc02_18
2013;LICENCE PRO;0141408E;Caen - Basse-Normandie;A05;Caen;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;;31;75;11;94;ns;ns;ns;ns;;40;10.2;1770;ns;ns;87;1440;2090;Caen - Basse-Normandie_18;disc03_18
2013;LICENCE PRO;0141408E;Caen - Basse-Normandie;A05;Caen;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;31;75;11;84;ns;ns;ns;ns;;40;10.2;1770;ns;ns;87;1440;2090;Caen - Basse-Normandie_30;disc03_30
2013;LICENCE PRO;0141408E;Caen - Basse-Normandie;A05;Caen;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;63;75;21;92;60;84;98;1590;24800;40;10.2;1770;1;33;50;1440;2090;Caen - Basse-Normandie_30;disc04_30
2013;LICENCE PRO;0141408E;Caen - Basse-Normandie;A05;Caen;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;3;83;1;ns;ns;ns;ns;ns;;40;10.2;1770;ns;ns;ns;1440;2090;Caen - Basse-Normandie_18;disc14_18
2013;LICENCE PRO;0141408E;Caen - Basse-Normandie;A05;Caen;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;7;75;2;ns;ns;ns;ns;ns;;40;10.2;1770;ns;ns;ns;1440;2090;Caen - Basse-Normandie_30;disc17_30
2013;LICENCE PRO;0171463Y;La Rochelle;A13;Poitiers;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;20;87;10;ns;ns;ns;ns;ns;;29;9.6;1730;ns;ns;ns;1390;2040;La Rochelle_18;disc07_18
2013;LICENCE PRO;0171463Y;La Rochelle;A13;Poitiers;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;15;87;8;ns;ns;ns;ns;ns;;29;9.6;1730;ns;ns;ns;1390;2040;La Rochelle_30;disc08_30
2013;LICENCE PRO;0171463Y;La Rochelle;A13;Poitiers;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;41;79;25;88;92;81;97;ns;;29;9.6;1730;30;50;36;1390;2040;La Rochelle_18;disc16_18
2013;LICENCE PRO;0171463Y;La Rochelle;A13;Poitiers;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;41;79;25;88;89;72;97;ns;;29;9.6;1730;25;50;36;1390;2040;La Rochelle_30;disc16_30
2013;LICENCE PRO;0211237F;Dijon - Bourgogne;A07;Dijon;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;5;90;2;ns;ns;ns;ns;ns;;22;9.1;1780;ns;ns;ns;1440;2080;Dijon - Bourgogne_30;disc02_30
2013;LICENCE PRO;0211237F;Dijon - Bourgogne;A07;Dijon;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;8;60;3;ns;ns;ns;ns;ns;;22;9.1;1780;ns;ns;ns;1440;2080;Dijon - Bourgogne_30;disc05_30
2013;LICENCE PRO;0211237F;Dijon - Bourgogne;A07;Dijon;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;56;58;19;77;71;74;88;ns;;22;9.1;1780;26;54;42;1440;2080;Dijon - Bourgogne_30;disc07_30
2013;LICENCE PRO;0211237F;Dijon - Bourgogne;A07;Dijon;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;;3;67;1;ns;ns;ns;ns;ns;;22;9.1;1780;ns;ns;ns;1440;2080;Dijon - Bourgogne_30;disc09_30
2013;LICENCE PRO;0211237F;Dijon - Bourgogne;A07;Dijon;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;47;56;17;73;74;69;91;ns;;22;9.1;1780;25;48;36;1440;2080;Dijon - Bourgogne_18;disc10_18
2013;LICENCE PRO;0211237F;Dijon - Bourgogne;A07;Dijon;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;47;56;17;77;74;72;86;ns;;22;9.1;1780;28;48;36;1440;2080;Dijon - Bourgogne_30;disc10_30
2013;LICENCE PRO;0211237F;Dijon - Bourgogne;A07;Dijon;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;79;67;24;90;86;81;99;1600;25000;22;9.1;1780;5;54;17;1440;2080;Dijon - Bourgogne_18;disc15_18
2013;LICENCE PRO;0211237F;Dijon - Bourgogne;A07;Dijon;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;79;67;24;97;84;83;97;1670;26000;22;9.1;1780;5;54;17;1440;2080;Dijon - Bourgogne_30;disc15_30
2013;LICENCE PRO;0251215K;Besançon - Franche-Comté;A03;Besançon;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;1;67;0;ns;nd;nd;nd;nd;;25;9.1;1780;nd;ns;ns;1400;2090;Besançon - Franche-Comté_18;disc02_18
2013;LICENCE PRO;0251215K;Besançon - Franche-Comté;A03;Besançon;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;;10;81;3;ns;ns;ns;ns;ns;;25;9.1;1780;ns;ns;ns;1400;2090;Besançon - Franche-Comté_18;disc05_18
2013;LICENCE PRO;0251215K;Besançon - Franche-Comté;A03;Besançon;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;13;94;3;ns;ns;ns;ns;ns;;25;9.1;1780;ns;ns;ns;1400;2090;Besançon - Franche-Comté_30;disc06_30
2013;LICENCE PRO;0251215K;Besançon - Franche-Comté;A03;Besançon;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;39;85;10;90;66;69;94;ns;;25;9.1;1780;6;57;48;1400;2090;Besançon - Franche-Comté_30;disc13_30
2013;LICENCE PRO;0251215K;Besançon - Franche-Comté;A03;Besançon;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;7;69;2;ns;ns;ns;ns;ns;;25;9.1;1780;ns;ns;ns;1400;2090;Besançon - Franche-Comté_18;disc17_18
2013;LICENCE PRO;0290346U;Brest - Bretagne occidentale;A14;Rennes;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;2;82;0;ns;ns;ns;ns;ns;;18;8.8;1730;ns;ns;ns;1390;2050;Brest - Bretagne occidentale_30;disc02_30
2013;LICENCE PRO;0290346U;Brest - Bretagne occidentale;A14;Rennes;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;146;83;33;89;35;73;98;1460;22800;18;8.8;1730;3;13;63;1390;2050;Brest - Bretagne occidentale_18;disc04_18
2013;LICENCE PRO;0290346U;Brest - Bretagne occidentale;A14;Rennes;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;11;83;2;ns;ns;ns;ns;ns;;18;8.8;1730;ns;ns;ns;1390;2050;Brest - Bretagne occidentale_18;disc07_18
2013;LICENCE PRO;0290346U;Brest - Bretagne occidentale;A14;Rennes;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;122;76;29;88;87;73;98;1630;25400;18;8.8;1730;4;42;23;1390;2050;Brest - Bretagne occidentale_30;disc12_30
2013;LICENCE PRO;0290346U;Brest - Bretagne occidentale;A14;Rennes;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;11;92;3;ns;ns;ns;ns;ns;;18;8.8;1730;ns;ns;ns;1390;2050;Brest - Bretagne occidentale_18;disc16_18
2013;LICENCE PRO;0290346U;Brest - Bretagne occidentale;A14;Rennes;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;11;92;3;ns;ns;ns;ns;ns;;18;8.8;1730;ns;ns;ns;1390;2050;Brest - Bretagne occidentale_30;disc16_30
2013;LICENCE PRO;0301687W;Nîmes;A11;Montpellier;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;21;77;22;ns;ns;ns;ns;ns;;29;11.9;1730;ns;ns;ns;1350;2060;Nîmes_30;disc01_30
2013;LICENCE PRO;0301687W;Nîmes;A11;Montpellier;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;13;70;14;ns;ns;ns;ns;ns;;29;11.9;1730;ns;ns;ns;1350;2060;Nîmes_30;disc02_30
2013;LICENCE PRO;0301687W;Nîmes;A11;Montpellier;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;24;78;25;ns;ns;ns;ns;ns;;29;11.9;1730;ns;ns;ns;1350;2060;Nîmes_18;disc07_18
2013;LICENCE PRO;0301687W;Nîmes;A11;Montpellier;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;5;67;5;ns;ns;ns;ns;ns;;29;11.9;1730;ns;ns;ns;1350;2060;Nîmes_30;disc10_30
2013;LICENCE PRO;0301687W;Nîmes;A11;Montpellier;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;27;57;38;ns;ns;ns;ns;ns;;29;11.9;1730;ns;ns;ns;1350;2060;Nîmes_18;disc12_18
2013;LICENCE PRO;0311382J;Toulouse 1 - Capitole;A16;Toulouse;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;0;;;nd;nd;nd;nd;nd;;27;11.9;1820;nd;nd;nd;1460;2150;Toulouse 1 - Capitole_30;disc03_30
2013;LICENCE PRO;0311382J;Toulouse 1 - Capitole;A16;Toulouse;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;11;83;8;ns;ns;ns;ns;ns;;27;11.9;1820;ns;ns;ns;1460;2150;Toulouse 1 - Capitole_30;disc15_30
2013;LICENCE PRO;0311383K;Toulouse - Jean Jaures;A16;Toulouse;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;33;61;29;84;ns;ns;ns;ns;;26;11.9;1820;ns;ns;69;1460;2150;Toulouse - Jean Jaures_18;disc01_18
2013;LICENCE PRO;0311383K;Toulouse - Jean Jaures;A16;Toulouse;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;30;63;27;87;ns;ns;ns;ns;;26;11.9;1820;ns;ns;73;1460;2150;Toulouse - Jean Jaures_30;disc03_30
2013;LICENCE PRO;0311383K;Toulouse - Jean Jaures;A16;Toulouse;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;6;57;5;ns;ns;ns;ns;ns;;26;11.9;1820;ns;ns;ns;1460;2150;Toulouse - Jean Jaures_30;disc10_30
2013;LICENCE PRO;0311383K;Toulouse - Jean Jaures;A16;Toulouse;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;61;72;46;97;81;86;100;1600;25000;26;11.9;1820;10;14;5;1460;2150;Toulouse - Jean Jaures_30;disc12_30
2013;LICENCE PRO;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;25;75;5;ns;ns;ns;ns;ns;;25;11.9;1820;ns;ns;ns;1460;2150;Toulouse 3 - Paul Sabatier_30;disc03_30
2013;LICENCE PRO;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;19;66;4;ns;ns;ns;ns;ns;;25;11.9;1820;ns;ns;ns;1460;2150;Toulouse 3 - Paul Sabatier_18;disc10_18
2013;LICENCE PRO;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;395;79;70;91;91;75;99;1630;25500;25;11.9;1820;7;41;27;1460;2150;Toulouse 3 - Paul Sabatier_30;disc12_30
2013;LICENCE PRO;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;55;88;9;89;90;65;98;1520;23700;25;11.9;1820;4;46;60;1460;2150;Toulouse 3 - Paul Sabatier_30;disc13_30
2013;LICENCE PRO;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;36;79;6;81;ns;ns;ns;ns;;25;11.9;1820;ns;ns;80;1460;2150;Toulouse 3 - Paul Sabatier_18;disc14_18
2013;LICENCE PRO;0331766R;Bordeaux - Montaigne;A04;Bordeaux;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;3;64;5;ns;ns;ns;ns;ns;;26;9.6;1760;ns;ns;ns;1400;2100;Bordeaux - Montaigne_18;disc01_18
2013;LICENCE PRO;0333298F;Bordeaux;A04;Bordeaux;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;63;66;12;98;66;82;97;1730;27000;22;9.6;1760;16;8;54;1400;2100;Bordeaux_30;disc03_30
2013;LICENCE PRO;0333298F;Bordeaux;A04;Bordeaux;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;20;72;4;ns;ns;ns;ns;ns;;22;9.6;1760;ns;ns;ns;1400;2100;Bordeaux_30;disc05_30
2013;LICENCE PRO;0333298F;Bordeaux;A04;Bordeaux;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;289;78;49;88;85;65;97;1500;23400;22;9.6;1760;5;41;30;1400;2100;Bordeaux_18;disc12_18
